,name,mass,year,reclat,reclong
2991,Allan Hills A79007,142.3,1979.0,-76.69778000000001,159.34611
2992,Allan Hills A79008,12.0,1979.0,-76.70472,159.32334
2993,Allan Hills A79009,75.7,1979.0,-76.70194000000001,159.39444
2994,Allan Hills A79010,25.1,1979.0,-76.69306,159.32666
2995,Allan Hills A79011,14.0,1979.0,-76.7025,159.36667
2996,Allan Hills A79012,191.9,1979.0,-76.71667,159.66666999999998
2997,Allan Hills A79013,28.3,1979.0,-76.70361,159.33444
2998,Allan Hills A79014,10.8,1979.0,-76.71667,159.66666999999998
2999,Allan Hills A79015,64.0,1979.0,-76.70528,159.32693999999998
3000,Allan Hills A79016,1146.0,1979.0,-76.71667,159.66666999999998
3001,Allan Hills A79017,310.0,1979.0,-76.70139,159.35361
3002,Allan Hills A79018,120.7,1979.0,-76.70278,159.39333
3003,Allan Hills A79019,12.1,1979.0,-76.68972,159.36333
3004,Allan Hills A79020,4.2,1979.0,-76.68194,159.32
3005,Allan Hills A79021,29.4,1979.0,-76.69556,159.35555
3006,Allan Hills A79022,31.4,1979.0,-76.70194000000001,159.39389
3007,Allan Hills A79023,68.1,1979.0,-76.70306,159.39278000000002
3008,Allan Hills A79024,21.6,1979.0,-76.71667,159.66666999999998
3009,Allan Hills A79025,1208.0,1979.0,-76.71667,159.66666999999998
3010,Allan Hills A79026,572.0,1979.0,-76.71667,159.66666999999998
3011,Allan Hills A79027,133.2,1979.0,-76.69972,159.09888999999998
3012,Allan Hills A79028,16.3,1979.0,-76.70222,159.36611000000002
3013,Allan Hills A79029,505.5,1979.0,-76.71667,159.66666999999998
3014,Allan Hills A79031,2.7,1979.0,-76.70306,159.39306000000002
3015,Allan Hills A79032,2.6,1979.0,-76.70306,159.39278000000002
3016,Allan Hills A79033,280.8,1979.0,-76.69917,159.35778
3017,Allan Hills A79034,12.6,1979.0,-76.70889,159.31167
3018,Allan Hills A79035,37.6,1979.0,-76.69833,159.34056
3019,Allan Hills A79036,20.2,1979.0,-76.70389,159.18
3020,Allan Hills A79037,14.8,1979.0,-76.70194000000001,159.36833000000001
3021,Allan Hills A79038,49.7,1979.0,-76.70306,159.39278000000002
3022,Allan Hills A79039,108.3,1979.0,-76.71667,159.66666999999998
3023,Allan Hills A79040,13.2,1979.0,-76.70056,159.40111000000002
3024,Allan Hills A79041,20.1,1979.0,-76.69028,159.36417
3025,Allan Hills A79042,11.5,1979.0,-76.68916999999999,159.365
3026,Allan Hills A79043,62.2,1979.0,-76.70306,159.37083
3027,Allan Hills A79045,115.4,1979.0,-76.70278,159.40139
3028,Allan Hills A79046,89.7,1979.0,-76.70167,159.36889
3029,Allan Hills A79047,19.3,1979.0,-76.70194000000001,159.36472
3030,Allan Hills A79048,36.7,1979.0,-76.71667,159.66666999999998
3031,Allan Hills A79049,54.0,1979.0,-76.71667,159.66666999999998
3032,Allan Hills A79050,27.0,1979.0,-76.69306,159.32666
3033,Allan Hills A79051,23.9,1979.0,-76.70472,159.32388999999998
3034,Allan Hills A79052,22.6,1979.0,-76.68944,159.36333
3035,Allan Hills A79053,86.1,1979.0,-76.69806,159.34195
3036,Allan Hills A79054,36.0,1979.0,-76.69528000000001,159.35611
3037,Allan Hills A79055,15.3,1979.0,-76.70195,159.36861000000002
5025,Beaver-Harrison,925.0,1979.0,38.48417,-113.13638999999999
5033,Belgica 7901,3.58,1979.0,-72.58333,31.25
5034,Belgica 7902,13.66,1979.0,-72.58333,31.25
5035,Belgica 7903,185.3,1979.0,-72.58333,31.25
5036,Belgica 7904,1234.0,1979.0,-72.58333,31.25
5037,Belgica 7905,5.01,1979.0,-72.58333,31.25
5093,Blackwater Draw,1500.0,1979.0,34.20583,-103.22222
206,Cilimus,1600.0,1979.0,-6.95,108.1
5435,Clarendon (a),1964.0,1979.0,34.905,-100.91333
5508,Correo,1400.0,1979.0,34.95,-107.16667
9157,D'Orbigny,16550.0,1979.0,-37.66667,-61.65
11599,Elephant Moraine A79001,7942.0,1979.0,-76.29083,157.26667
11600,Elephant Moraine A79002,2843.0,1979.0,-76.33,157.24278
11601,Elephant Moraine A79003,435.6,1979.0,-76.29,157.23833
11602,Elephant Moraine A79004,390.3,1979.0,-76.29167,157.23945
11603,Elephant Moraine A79005,450.9,1979.0,-76.29111,157.23944
11604,Elephant Moraine A79006,716.4,1979.0,-76.29111,157.22278
11605,Elephant Moraine A79007,199.9,1979.0,-76.2886,157.22118
11606,Elephant Moraine A79009,140.3,1979.0,-76.29028000000001,157.22778
11607,Elephant Moraine A79010,287.3,1979.0,-76.29167,157.2225
11608,Elephant Moraine A79011,86.4,1979.0,-76.29111,157.22167
11639,Escalón,54.3,1979.0,27.0,-104.0
11703,Forrest 007,910.0,1979.0,-30.785,128.01667
11704,Forrest 008,122.6,1979.0,-30.75,127.99167
11705,Forrest 009,1000.0,1979.0,-30.15,128.08333000000002
12627,Gove,0.0,1979.0,-12.26333,136.83833
412,Jartai,20500.0,1979.0,39.7,105.8
17404,La Escondida,8.2,1979.0,24.34167,-102.075
21633,Littlerock,19050.0,1979.0,34.51667,-117.98333000000001
26333,Namib Desert,1000.0,1979.0,-24.75,15.366670000000001
32011,Plainview (d),700.0,1979.0,34.1875,-101.70416999999999
32064,Quarat al Hanish,593.0,1979.0,25.15,25.58333
35880,Reckling Peak A79001,3006.0,1979.0,-76.26666999999999,159.25
35881,Reckling Peak A79002,203.6,1979.0,-76.26666999999999,159.25
35882,Reckling Peak A79003,182.2,1979.0,-76.21391,158.43325
35883,Reckling Peak A79004,370.9,1979.0,-76.26666999999999,159.25
35884,Reckling Peak A79008,73.0,1979.0,-76.21615,158.54498999999998
35885,Reckling Peak A79009,54.7,1979.0,-76.24016999999999,158.59811000000002
35886,Reckling Peak A79012,12.8,1979.0,-76.26666999999999,159.25
35887,Reckling Peak A79013,11.0,1979.0,-76.22643000000001,158.44552
35888,Reckling Peak A79014,77.7,1979.0,-76.26666999999999,159.25
35889,Reckling Peak A79015,10022.0,1979.0,-76.21540999999999,158.5392
36300,Roosevelt County 006,9.7,1979.0,34.08333,-103.5
36131,Roosevelt County 007,5.2,1979.0,34.08333,-103.5
36186,Roosevelt County 008,25.3,1979.0,34.08333,-103.5
36268,Roosevelt County 009,2.1,1979.0,34.08333,-103.5
36301,Roosevelt County 010,23.6,1979.0,33.08333,-103.5
36392,Roosevelt County 101,12.6,1979.0,34.05,-103.58333
36432,Saginaw,44500.0,1979.0,32.865829999999995,-97.32306
37745,Summerfield,6200.0,1979.0,34.76667,-102.41667
37774,Suwanee Spring,1200.0,1979.0,34.95,-107.16667
38305,Wild Horse,1360.0,1979.0,39.41667,-103.2
38314,Willcox Playa,61.5,1979.0,32.125,-109.83333
39389,Yamato 790001,3.92,1979.0,-72.0,35.5
39390,Yamato 790002,0.48,1979.0,-71.5,35.66667
39391,Yamato 790003,4.29,1979.0,-71.5,35.66667
39392,Yamato 790004,4.67,1979.0,-71.5,35.66667
39393,Yamato 790005,49.49,1979.0,-71.5,35.66667
39394,Yamato 790006,29.42,1979.0,-71.5,35.66667
39395,Yamato 790007,80.38,1979.0,-71.5,35.66667
39396,Yamato 790008,11.39,1979.0,-71.5,35.66667
39397,Yamato 790009,12.46,1979.0,-71.5,35.66667
39398,Yamato 790010,50.57,1979.0,-71.5,35.66667
39399,Yamato 790011,8.2,1979.0,-71.5,35.66667
39400,Yamato 790019,9.88,1979.0,-71.5,35.66667
39401,Yamato 790020,86.27,1979.0,-71.5,35.66667
39402,Yamato 790021,3.58,1979.0,-71.5,35.66667
39403,Yamato 790022,1.66,1979.0,-71.5,35.66667
39404,Yamato 790024,3.99,1979.0,-71.5,35.66667
39405,Yamato 790032,6.08,1979.0,-71.5,35.66667
39406,Yamato 790033,1.36,1979.0,-71.5,35.66667
39407,Yamato 790034,0.29,1979.0,-71.5,35.66667
39408,Yamato 790035,4.5,1979.0,-71.5,35.66667
39409,Yamato 790036,4.91,1979.0,-71.5,35.66667
39410,Yamato 790037,4.16,1979.0,-71.5,35.66667
39411,Yamato 790038,3.79,1979.0,-71.5,35.66667
39412,Yamato 790039,1.86,1979.0,-71.5,35.66667
39413,Yamato 790040,1.38,1979.0,-71.5,35.66667
39414,Yamato 790041,1.46,1979.0,-71.5,35.66667
39415,Yamato 790042,2.64,1979.0,-71.5,35.66667
39416,Yamato 790043,162.01,1979.0,-71.5,35.66667
39417,Yamato 790044,44.02,1979.0,-71.5,35.66667
39418,Yamato 790047,46.1,1979.0,-71.5,35.66667
39419,Yamato 790064,11.52,1979.0,-71.5,35.66667
39420,Yamato 790065,13.88,1979.0,-71.5,35.66667
39421,Yamato 790066,10.34,1979.0,-71.5,35.66667
39422,Yamato 790067,9.84,1979.0,-71.5,35.66667
39423,Yamato 790068,14.37,1979.0,-71.5,35.66667
39424,Yamato 790069,11.11,1979.0,-71.5,35.66667
39425,Yamato 790070,11.01,1979.0,-71.5,35.66667
39426,Yamato 790071,9.79,1979.0,-71.5,35.66667
39427,Yamato 790072,10.2,1979.0,-71.5,35.66667
39428,Yamato 790073,8.61,1979.0,-71.5,35.66667
39429,Yamato 790074,8.960000000000003,1979.0,-71.5,35.66667
39430,Yamato 790075,9.24,1979.0,-71.5,35.66667
39431,Yamato 790076,5.81,1979.0,-71.5,35.66667
39432,Yamato 790077,6.64,1979.0,-71.5,35.66667
39433,Yamato 790078,5.9,1979.0,-71.5,35.66667
39434,Yamato 790079,5.3,1979.0,-71.5,35.66667
39435,Yamato 790080,6.99,1979.0,-71.5,35.66667
39436,Yamato 790081,4.22,1979.0,-71.5,35.66667
39437,Yamato 790082,5.51,1979.0,-71.5,35.66667
39438,Yamato 790083,5.54,1979.0,-71.5,35.66667
39439,Yamato 790084,5.28,1979.0,-71.5,35.66667
39440,Yamato 790085,6.55,1979.0,-71.5,35.66667
39441,Yamato 790086,3.93,1979.0,-71.5,35.66667
39442,Yamato 790087,4.17,1979.0,-71.5,35.66667
39443,Yamato 790088,3.04,1979.0,-71.5,35.66667
39444,Yamato 790089,3.39,1979.0,-71.5,35.66667
39445,Yamato 790090,4.04,1979.0,-71.5,35.66667
39446,Yamato 790091,2.45,1979.0,-71.5,35.66667
39447,Yamato 790092,2.59,1979.0,-71.5,35.66667
39448,Yamato 790093,2.19,1979.0,-71.5,35.66667
39449,Yamato 790094,3.17,1979.0,-71.5,35.66667
39450,Yamato 790095,2.1,1979.0,-71.5,35.66667
39451,Yamato 790096,1.63,1979.0,-71.5,35.66667
39452,Yamato 790097,2.46,1979.0,-71.5,35.66667
39453,Yamato 790098,2.26,1979.0,-71.5,35.66667
39454,Yamato 790099,2.68,1979.0,-71.5,35.66667
39455,Yamato 790100,1.88,1979.0,-71.5,35.66667
39456,Yamato 790101,1.57,1979.0,-71.5,35.66667
39457,Yamato 790102,0.89,1979.0,-71.5,35.66667
39458,Yamato 790103,1.19,1979.0,-71.5,35.66667
39459,Yamato 790104,0.94,1979.0,-71.5,35.66667
39460,Yamato 790105,0.98,1979.0,-71.5,35.66667
39461,Yamato 790106,0.52,1979.0,-71.5,35.66667
39462,Yamato 790107,1.39,1979.0,-71.5,35.66667
39463,Yamato 790108,0.85,1979.0,-71.5,35.66667
39464,Yamato 790109,1.17,1979.0,-71.5,35.66667
39465,Yamato 790110,1.11,1979.0,-71.5,35.66667
39466,Yamato 790112,23.97,1979.0,-71.5,35.66667
39467,Yamato 790113,19.0,1979.0,-71.5,35.66667
39468,Yamato 790114,23.92,1979.0,-71.5,35.66667
39469,Yamato 790115,51.38,1979.0,-71.5,35.66667
39470,Yamato 790116,190.65,1979.0,-71.5,35.66667
39471,Yamato 790117,151.37,1979.0,-71.5,35.66667
39472,Yamato 790118,12.25,1979.0,-71.5,35.66667
39473,Yamato 790119,11.07,1979.0,-71.5,35.66667
39474,Yamato 790120,2.82,1979.0,-71.5,35.66667
39475,Yamato 790121,10.36,1979.0,-71.5,35.66667
39476,Yamato 790122,109.54,1979.0,-71.5,35.66667
39477,Yamato 790123,6.79,1979.0,-71.5,35.66667
39478,Yamato 790124,10.27,1979.0,-71.5,35.66667
39479,Yamato 790125,6.02,1979.0,-71.5,35.66667
39480,Yamato 790126,7.38,1979.0,-71.5,35.66667
39481,Yamato 790128,56.81,1979.0,-71.5,35.66667
39482,Yamato 790130,107.3,1979.0,-71.5,35.66667
39483,Yamato 790131,2.13,1979.0,-71.5,35.66667
39484,Yamato 790132,4.54,1979.0,-71.5,35.66667
39485,Yamato 790133,60.01,1979.0,-71.5,35.66667
39486,Yamato 790138,39.32,1979.0,-71.5,35.66667
39487,Yamato 790142,83.49,1979.0,-71.5,35.66667
39488,Yamato 790143,52.26,1979.0,-71.5,35.66667
39489,Yamato 790144,92.32,1979.0,-71.5,35.66667
39490,Yamato 790148,3.57,1979.0,-71.5,35.66667
39491,Yamato 790149,16.23,1979.0,-71.5,35.66667
39492,Yamato 790150,8.01,1979.0,-71.5,35.66667
39493,Yamato 790157,8.4,1979.0,-71.5,35.66667
39494,Yamato 790161,88.38,1979.0,-71.5,35.66667
39495,Yamato 790166,64.42,1979.0,-71.5,35.66667
39496,Yamato 790167,18.75,1979.0,-71.5,35.66667
39497,Yamato 790171,43.96,1979.0,-71.5,35.66667
39498,Yamato 790172,26.92,1979.0,-71.5,35.66667
39499,Yamato 790175,286.9,1979.0,-71.5,35.66667
39500,Yamato 790178,234.7,1979.0,-71.5,35.66667
39501,Yamato 790181,17.51,1979.0,-71.5,35.66667
39502,Yamato 790185,222.8,1979.0,-71.5,35.66667
39503,Yamato 790186,5.07,1979.0,-71.5,35.66667
39504,Yamato 790187,16.64,1979.0,-71.5,35.66667
39505,Yamato 790189,7.6,1979.0,-71.5,35.66667
39506,Yamato 790191,18.5,1979.0,-71.5,35.66667
39507,Yamato 790194,13.07,1979.0,-71.5,35.66667
39508,Yamato 790195,70.56999999999998,1979.0,-71.5,35.66667
39509,Yamato 790199,105.74,1979.0,-71.5,35.66667
39510,Yamato 790215,7.18,1979.0,-71.5,35.66667
39511,Yamato 790216,6.29,1979.0,-71.5,35.66667
39512,Yamato 790217,2.07,1979.0,-71.5,35.66667
39513,Yamato 790218,1.85,1979.0,-71.5,35.66667
39514,Yamato 790219,2.64,1979.0,-71.5,35.66667
39515,Yamato 790220,2.34,1979.0,-71.5,35.66667
39516,Yamato 790221,2.05,1979.0,-71.5,35.66667
39517,Yamato 790222,1.59,1979.0,-71.5,35.66667
39518,Yamato 790223,2.38,1979.0,-71.5,35.66667
